hotelname,stars,rating,reviews,roomtype,checkin_date,checkout_date,occupancy,price,breakfast,currency,url
Pinkova Apartments,3,8.2,132,Apartmán Deluxe,2023-12-10,2023-12-11,4,3795,0,Kč,https://www.booking.com/hotel/cz/pinkova-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=242333102_349524452_2_0_0&highlighted_blocks=242333102_349524452_2_0_0&matching_block_id=242333102_349524452_2_0_0&sr_pri_blocks=242333102_349524452_2_0_0__10296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pinkova Apartments,3,8.2,132,Apartmán Deluxe,2023-12-10,2023-12-11,5,4600,0,Kč,https://www.booking.com/hotel/cz/pinkova-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=242333102_349524452_2_0_0&highlighted_blocks=242333102_349524452_2_0_0&matching_block_id=242333102_349524452_2_0_0&sr_pri_blocks=242333102_349524452_2_0_0__10296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pinkova Apartments,3,8.2,132,Apartmán Deluxe,2023-12-10,2023-12-11,6,5244,0,Kč,https://www.booking.com/hotel/cz/pinkova-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=242333102_349524452_2_0_0&highlighted_blocks=242333102_349524452_2_0_0&matching_block_id=242333102_349524452_2_0_0&sr_pri_blocks=242333102_349524452_2_0_0__10296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pinkova Apartments,3,8.2,132,Apartmán Superior,2023-12-10,2023-12-11,2,2668,0,Kč,https://www.booking.com/hotel/cz/pinkova-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=242333102_349524452_2_0_0&highlighted_blocks=242333102_349524452_2_0_0&matching_block_id=242333102_349524452_2_0_0&sr_pri_blocks=242333102_349524452_2_0_0__10296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pinkova Apartments,3,8.2,132,Apartmán Superior,2023-12-10,2023-12-11,3,3312,0,Kč,https://www.booking.com/hotel/cz/pinkova-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=242333102_349524452_2_0_0&highlighted_blocks=242333102_349524452_2_0_0&matching_block_id=242333102_349524452_2_0_0&sr_pri_blocks=242333102_349524452_2_0_0__10296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pinkova Apartments,3,8.2,132,Apartmán Superior,2023-12-10,2023-12-11,4,3956,0,Kč,https://www.booking.com/hotel/cz/pinkova-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=242333102_349524452_2_0_0&highlighted_blocks=242333102_349524452_2_0_0&matching_block_id=242333102_349524452_2_0_0&sr_pri_blocks=242333102_349524452_2_0_0__10296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pinkova Apartments,3,8.2,132,Apartmán Superior,2023-12-10,2023-12-11,5,4600,0,Kč,https://www.booking.com/hotel/cz/pinkova-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=242333102_349524452_2_0_0&highlighted_blocks=242333102_349524452_2_0_0&matching_block_id=242333102_349524452_2_0_0&sr_pri_blocks=242333102_349524452_2_0_0__10296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Palace Apartment by Main Station - Premier,0,8.9,58,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,2,4876,0,Kč,https://www.booking.com/hotel/cz/palace-apartment-by-main-station-premier.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=598649401_235192327_2_0_0&highlighted_blocks=598649401_235192327_2_0_0&matching_block_id=598649401_235192327_2_0_0&sr_pri_blocks=598649401_235192327_2_0_0__20028&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Palace Apartment by Main Station - Premier,0,8.9,58,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,3,5814,0,Kč,https://www.booking.com/hotel/cz/palace-apartment-by-main-station-premier.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=598649401_235192327_2_0_0&highlighted_blocks=598649401_235192327_2_0_0&matching_block_id=598649401_235192327_2_0_0&sr_pri_blocks=598649401_235192327_2_0_0__20028&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Palace Apartment by Main Station - Premier,0,8.9,58,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,4,6751,0,Kč,https://www.booking.com/hotel/cz/palace-apartment-by-main-station-premier.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=598649401_235192327_2_0_0&highlighted_blocks=598649401_235192327_2_0_0&matching_block_id=598649401_235192327_2_0_0&sr_pri_blocks=598649401_235192327_2_0_0__20028&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Palace Apartment by Main Station - Premier,0,8.9,58,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,5,7688,0,Kč,https://www.booking.com/hotel/cz/palace-apartment-by-main-station-premier.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=598649401_235192327_2_0_0&highlighted_blocks=598649401_235192327_2_0_0&matching_block_id=598649401_235192327_2_0_0&sr_pri_blocks=598649401_235192327_2_0_0__20028&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Palace Apartment by Main Station - Premier,0,8.9,58,Apartmán se 2 ložnicemi,2023-12-10,2023-12-11,6,8626,0,Kč,https://www.booking.com/hotel/cz/palace-apartment-by-main-station-premier.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=598649401_235192327_2_0_0&highlighted_blocks=598649401_235192327_2_0_0&matching_block_id=598649401_235192327_2_0_0&sr_pri_blocks=598649401_235192327_2_0_0__20028&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Tomy Apartment O2 arena PVA expo,0,8.8,5,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,2,3068,0,Kč,https://www.booking.com/hotel/cz/tomy-apartment-o2-arena-pva-expo-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=1091919601_384172436_2_0_0&highlighted_blocks=1091919601_384172436_2_0_0&matching_block_id=1091919601_384172436_2_0_0&sr_pri_blocks=1091919601_384172436_2_0_0__12600&from=searchresults#hotelTmpl
Tomy Apartment O2 arena PVA expo,0,8.8,5,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,3,3725,0,Kč,https://www.booking.com/hotel/cz/tomy-apartment-o2-arena-pva-expo-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=1091919601_384172436_2_0_0&highlighted_blocks=1091919601_384172436_2_0_0&matching_block_id=1091919601_384172436_2_0_0&sr_pri_blocks=1091919601_384172436_2_0_0__12600&from=searchresults#hotelTmpl
Tomy Apartment O2 arena PVA expo,0,8.8,5,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,4,4382,0,Kč,https://www.booking.com/hotel/cz/tomy-apartment-o2-arena-pva-expo-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=1091919601_384172436_2_0_0&highlighted_blocks=1091919601_384172436_2_0_0&matching_block_id=1091919601_384172436_2_0_0&sr_pri_blocks=1091919601_384172436_2_0_0__12600&from=searchresults#hotelTmpl
Apartman Praha,5,8.6,29,Apartmán s balkonem,2023-12-10,2023-12-11,2,2914,0,Kč,https://www.booking.com/hotel/cz/apartman-praha-prague1.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=382984505_276945551_2_0_0&highlighted_blocks=382984505_276945551_2_0_0&matching_block_id=382984505_276945551_2_0_0&sr_pri_blocks=382984505_276945551_2_0_0__11970&from=searchresults#hotelTmpl
Lindas Flat,0,9.1,27,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,2,4295,0,Kč,https://www.booking.com/hotel/cz/lindas-flat.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=864580401_354564933_0_0_0&highlighted_blocks=864580401_354564933_0_0_0&matching_block_id=864580401_354564933_0_0_0&sr_pri_blocks=864580401_354564933_0_0_0__18250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Lindas Flat,0,9.1,27,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,2,4443,0,Kč,https://www.booking.com/hotel/cz/lindas-flat.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=864580401_354564933_0_0_0&highlighted_blocks=864580401_354564933_0_0_0&matching_block_id=864580401_354564933_0_0_0&sr_pri_blocks=864580401_354564933_0_0_0__18250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Lindas Flat,0,9.1,27,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,1,3749,0,Kč,https://www.booking.com/hotel/cz/lindas-flat.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=864580401_354564933_0_0_0&highlighted_blocks=864580401_354564933_0_0_0&matching_block_id=864580401_354564933_0_0_0&sr_pri_blocks=864580401_354564933_0_0_0__18250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
CityWest Apartments,4,9.0,350,Studio s balkonem,2023-12-10,2023-12-11,2,3628,0,Kč,https://www.booking.com/hotel/cz/citywest-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=287290702_358160955_2_0_0&highlighted_blocks=287290702_358160955_2_0_0&matching_block_id=287290702_358160955_2_0_0&sr_pri_blocks=287290702_358160955_2_0_0__14900&from=searchresults#hotelTmpl
CityWest Apartments,4,9.0,350,Studio s balkonem,2023-12-10,2023-12-11,1,3433,0,Kč,https://www.booking.com/hotel/cz/citywest-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=287290702_358160955_2_0_0&highlighted_blocks=287290702_358160955_2_0_0&matching_block_id=287290702_358160955_2_0_0&sr_pri_blocks=287290702_358160955_2_0_0__14900&from=searchresults#hotelTmpl
CityWest Apartments,4,9.0,350,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,2,4212,0,Kč,https://www.booking.com/hotel/cz/citywest-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=287290702_358160955_2_0_0&highlighted_blocks=287290702_358160955_2_0_0&matching_block_id=287290702_358160955_2_0_0&sr_pri_blocks=287290702_358160955_2_0_0__14900&from=searchresults#hotelTmpl
CityWest Apartments,4,9.0,350,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,3,4456,0,Kč,https://www.booking.com/hotel/cz/citywest-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=287290702_358160955_2_0_0&highlighted_blocks=287290702_358160955_2_0_0&matching_block_id=287290702_358160955_2_0_0&sr_pri_blocks=287290702_358160955_2_0_0__14900&from=searchresults#hotelTmpl
CityWest Apartments,4,9.0,350,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,4,4699,0,Kč,https://www.booking.com/hotel/cz/citywest-apartments.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=287290702_358160955_2_0_0&highlighted_blocks=287290702_358160955_2_0_0&matching_block_id=287290702_358160955_2_0_0&sr_pri_blocks=287290702_358160955_2_0_0__14900&from=searchresults#hotelTmpl
